invoice_id,date,time,city,product,category,quantity,unit_price,cogs,vat,total,payment_method,gender,customer_type
TLX-404458,14/01/26,12:35,Tlaxcoapan,Tortillas,Abarrotes,4,19.03,76.12,12.18,88.3,Efectivo,Male,Member
TLX-404458,14/01/26,12:35,Tlaxcoapan,Sabritas,Snacks,1,22.1,22.1,3.54,25.64,Efectivo,Male,Member
TLX-404458,14/01/26,12:35,Tlaxcoapan,Sabritas,Snacks,4,22.03,88.12,14.1,102.22,Efectivo,Male,Member
TLX-404459,24/03/26,13:19,Tlaxcoapan,Galletas,Snacks,1,26.04,26.04,4.17,30.21,Efectivo,Female,Member
TLX-404459,24/03/26,13:19,Tlaxcoapan,Tortillas,Abarrotes,1,18.32,18.32,2.93,21.25,Efectivo,Female,Member
TLX-404459,24/03/26,13:19,Tlaxcoapan,Tortillas,Abarrotes,3,18.58,55.74,8.92,64.66,Efectivo,Female,Member
TLX-404460,24/03/26,16:15,Tlaxcoapan,Refresco,Bebidas,4,22.69,90.76,14.52,105.28,Efectivo,Male,Normal
TLX-404460,24/03/26,16:15,Tlaxcoapan,Detergente,Limpieza,4,85.92,343.68,54.99,398.67,Efectivo,Male,Normal
TLX-404460,24/03/26,16:15,Tlaxcoapan,Sabritas,Snacks,4,20.9,83.6,13.38,96.98,Efectivo,Male,Normal
TLX-404460,24/03/26,16:15,Tlaxcoapan,Sabritas,Snacks,4,23.57,94.28,15.08,109.36,Efectivo,Male,Normal
TLX-404461,28/02/26,9:21,Tlaxcoapan,Queso,Lácteos,4,54.85,219.4,35.1,254.5,Tarjeta débito,Male,Member
TLX-404461,28/02/26,9:21,Tlaxcoapan,Cerveza,Bebidas,2,27.08,54.16,8.67,62.83,Tarjeta débito,Male,Member
TLX-404461,28/02/26,9:21,Tlaxcoapan,Cerveza,Bebidas,4,31.86,127.44,20.39,147.83,Tarjeta débito,Male,Member
TLX-404461,28/02/26,9:21,Tlaxcoapan,Frijol,Abarrotes,4,32.51,130.04,20.81,150.85,Tarjeta débito,Male,Member
TLX-404462,03/03/26,14:54,Tlaxcoapan,Agua embotellada,Bebidas,2,13.38,26.76,4.28,31.04,Efectivo,Female,Member
TLX-404462,03/03/26,14:54,Tlaxcoapan,Sabritas,Snacks,4,22.63,90.52,14.48,105,Efectivo,Female,Member
TLX-404462,03/03/26,14:54,Tlaxcoapan,Frijol,Abarrotes,2,32.17,64.34,10.29,74.63,Efectivo,Female,Member
TLX-404463,20/01/26,15:04,Tlaxcoapan,Jugo,Bebidas,2,17.71,35.42,5.67,41.09,Tarjeta débito,Male,Member
TLX-404463,20/01/26,15:04,Tlaxcoapan,Sabritas,Snacks,3,23.04,69.12,11.06,80.18,Tarjeta débito,Male,Member
TLX-404463,20/01/26,15:04,Tlaxcoapan,Agua embotellada,Bebidas,1,12.25,12.25,1.96,14.21,Tarjeta débito,Male,Member
TLX-404464,16/01/26,12:01,Tlaxcoapan,Galletas,Snacks,3,26.7,80.1,12.82,92.92,Efectivo,Male,Normal
TLX-404464,16/01/26,12:01,Tlaxcoapan,Detergente,Limpieza,2,79.02,158.04,25.29,183.33,Efectivo,Male,Normal
TLX-404464,16/01/26,12:01,Tlaxcoapan,Detergente,Limpieza,1,79.58,79.58,12.73,92.31,Efectivo,Male,Normal
TLX-404464,16/01/26,12:01,Tlaxcoapan,Sabritas,Snacks,1,23.69,23.69,3.79,27.48,Efectivo,Male,Normal
TLX-404465,27/02/26,18:43,Tlaxcoapan,Leche,Lácteos,2,23.8,47.6,7.62,55.22,Efectivo,Male,Member
TLX-404465,27/02/26,18:43,Tlaxcoapan,Detergente,Limpieza,4,89.76,359.04,57.45,416.49,Efectivo,Male,Member
TLX-404465,27/02/26,18:43,Tlaxcoapan,Galletas,Snacks,4,28.76,115.04,18.41,133.45,Efectivo,Male,Member
TLX-404465,27/02/26,18:43,Tlaxcoapan,Galletas,Snacks,3,25.22,75.66,12.11,87.77,Efectivo,Male,Member
TLX-404466,07/02/26,9:14,Tlaxcoapan,Refresco,Bebidas,3,21.47,64.41,10.31,74.72,Efectivo,Female,Member
TLX-404466,07/02/26,9:14,Tlaxcoapan,Pan dulce,Panadería,3,14.42,43.26,6.92,50.18,Efectivo,Female,Member
TLX-404466,07/02/26,9:14,Tlaxcoapan,Sabritas,Snacks,3,23.97,71.91,11.51,83.42,Efectivo,Female,Member
TLX-404466,07/02/26,9:14,Tlaxcoapan,Tortillas,Abarrotes,3,17.57,52.71,8.43,61.14,Efectivo,Female,Member
TLX-404466,07/02/26,9:14,Tlaxcoapan,Galletas,Snacks,4,28.56,114.24,18.28,132.52,Efectivo,Female,Member
TLX-404467,28/03/26,12:38,Tlaxcoapan,Jugo,Bebidas,2,20.22,40.44,6.47,46.91,Efectivo,Male,Member
TLX-404467,28/03/26,12:38,Tlaxcoapan,Papel higiénico,Limpieza,2,65.57,131.14,20.98,152.12,Efectivo,Male,Member
TLX-404467,28/03/26,12:38,Tlaxcoapan,Detergente,Limpieza,1,80.61,80.61,12.9,93.51,Efectivo,Male,Member
TLX-404467,28/03/26,12:38,Tlaxcoapan,Queso,Lácteos,4,55.28,221.12,35.38,256.5,Efectivo,Male,Member
TLX-404468,09/01/26,11:06,Tlaxcoapan,Pan dulce,Panadería,4,16.89,67.56,10.81,78.37,Efectivo,Male,Member
TLX-404468,09/01/26,11:06,Tlaxcoapan,Sabritas,Snacks,2,20.73,41.46,6.63,48.09,Efectivo,Male,Member
TLX-404468,09/01/26,11:06,Tlaxcoapan,Sabritas,Snacks,1,22.12,22.12,3.54,25.66,Efectivo,Male,Member
TLX-404468,09/01/26,11:06,Tlaxcoapan,Frijol,Abarrotes,4,30.68,122.72,19.64,142.36,Efectivo,Male,Member
TLX-404469,16/03/26,11:05,Tlaxcoapan,Detergente,Limpieza,1,86.08,86.08,13.77,99.85,Tarjeta débito,Male,Member
TLX-404469,16/03/26,11:05,Tlaxcoapan,Pan dulce,Panadería,1,16.4,16.4,2.62,19.02,Tarjeta débito,Male,Member
TLX-404469,16/03/26,11:05,Tlaxcoapan,Leche,Lácteos,2,21.9,43.8,7.01,50.81,Tarjeta débito,Male,Member
TLX-404469,16/03/26,11:05,Tlaxcoapan,Jugo,Bebidas,1,19.05,19.05,3.05,22.1,Tarjeta débito,Male,Member
TLX-404470,28/01/26,18:31,Tlaxcoapan,Cerveza,Bebidas,4,28.57,114.28,18.28,132.56,Efectivo,Female,Member
TLX-404470,28/01/26,18:31,Tlaxcoapan,Jugo,Bebidas,2,19.2,38.4,6.14,44.54,Efectivo,Female,Member
TLX-404470,28/01/26,18:31,Tlaxcoapan,Frijol,Abarrotes,3,31.77,95.31,15.25,110.56,Efectivo,Female,Member
TLX-404470,28/01/26,18:31,Tlaxcoapan,Detergente,Limpieza,1,79.56,79.56,12.73,92.29,Efectivo,Female,Member
TLX-404471,18/03/26,16:25,Tlaxcoapan,Jugo,Bebidas,4,17.56,70.24,11.24,81.48,Tarjeta crédito,Male,Member
TLX-404471,18/03/26,16:25,Tlaxcoapan,Tortillas,Abarrotes,3,19.73,59.19,9.47,68.66,Tarjeta crédito,Male,Member
TLX-404471,18/03/26,16:25,Tlaxcoapan,Agua embotellada,Bebidas,2,13.5,27,4.32,31.32,Tarjeta crédito,Male,Member
TLX-404471,18/03/26,16:25,Tlaxcoapan,Refresco,Bebidas,1,19.02,19.02,3.04,22.06,Tarjeta crédito,Male,Member
TLX-404472,02/01/26,11:58,Tlaxcoapan,Galletas,Snacks,2,29.63,59.26,9.48,68.74,Efectivo,Female,Normal
TLX-404472,02/01/26,11:58,Tlaxcoapan,Papel higiénico,Limpieza,2,61.21,122.42,19.59,142.01,Efectivo,Female,Normal
TLX-404472,02/01/26,11:58,Tlaxcoapan,Agua embotellada,Bebidas,2,14.14,28.28,4.52,32.8,Efectivo,Female,Normal
TLX-404473,28/03/26,11:28,Tlaxcoapan,Galletas,Snacks,4,28.05,112.2,17.95,130.15,Efectivo,Female,Member
TLX-404473,28/03/26,11:28,Tlaxcoapan,Yogurt,Lácteos,3,17.12,51.36,8.22,59.58,Efectivo,Female,Member
TLX-404473,28/03/26,11:28,Tlaxcoapan,Yogurt,Lácteos,2,17.19,34.38,5.5,39.88,Efectivo,Female,Member
TLX-404474,14/02/26,12:24,Tlaxcoapan,Refresco,Bebidas,3,21.31,63.93,10.23,74.16,Tarjeta débito,Female,Member
TLX-404474,14/02/26,12:24,Tlaxcoapan,Yogurt,Lácteos,2,17.65,35.3,5.65,40.95,Tarjeta débito,Female,Member
TLX-404474,14/02/26,12:24,Tlaxcoapan,Refresco,Bebidas,1,21.11,21.11,3.38,24.49,Tarjeta débito,Female,Member
TLX-404474,14/02/26,12:24,Tlaxcoapan,Yogurt,Lácteos,2,16.81,33.62,5.38,39,Tarjeta débito,Female,Member
TLX-404475,18/01/26,15:00,Tlaxcoapan,Agua embotellada,Bebidas,2,13.71,27.42,4.39,31.81,Efectivo,Female,Normal
TLX-404475,18/01/26,15:00,Tlaxcoapan,Frijol,Abarrotes,4,36.27,145.08,23.21,168.29,Efectivo,Female,Normal
TLX-404475,18/01/26,15:00,Tlaxcoapan,Sabritas,Snacks,1,24.29,24.29,3.89,28.18,Efectivo,Female,Normal
TLX-404476,02/03/26,12:04,Tlaxcoapan,Jugo,Bebidas,1,17.6,17.6,2.82,20.42,Efectivo,Male,Normal
TLX-404476,02/03/26,12:04,Tlaxcoapan,Galletas,Snacks,3,29.49,88.47,14.16,102.63,Efectivo,Male,Normal
TLX-404476,02/03/26,12:04,Tlaxcoapan,Sabritas,Snacks,4,24.99,99.96,15.99,115.95,Efectivo,Male,Normal
TLX-404476,02/03/26,12:04,Tlaxcoapan,Yogurt,Lácteos,2,16.45,32.9,5.26,38.16,Efectivo,Male,Normal
TLX-404476,02/03/26,12:04,Tlaxcoapan,Refresco,Bebidas,2,19.48,38.96,6.23,45.19,Efectivo,Male,Normal
TLX-404477,28/01/26,18:50,Tlaxcoapan,Yogurt,Lácteos,1,16.49,16.49,2.64,19.13,Tarjeta débito,Male,Normal
TLX-404477,28/01/26,18:50,Tlaxcoapan,Galletas,Snacks,3,30,90,14.4,104.4,Tarjeta débito,Male,Normal
TLX-404477,28/01/26,18:50,Tlaxcoapan,Refresco,Bebidas,2,22.42,44.84,7.17,52.01,Tarjeta débito,Male,Normal
TLX-404477,28/01/26,18:50,Tlaxcoapan,Tortillas,Abarrotes,2,19.1,38.2,6.11,44.31,Tarjeta débito,Male,Normal
TLX-404477,28/01/26,18:50,Tlaxcoapan,Frijol,Abarrotes,4,36.25,145,23.2,168.2,Tarjeta débito,Male,Normal
TLX-404478,15/01/26,16:19,Tlaxcoapan,Refresco,Bebidas,3,21,63,10.08,73.08,Efectivo,Female,Member
TLX-404478,15/01/26,16:19,Tlaxcoapan,Sabritas,Snacks,4,25.1,100.4,16.06,116.46,Efectivo,Female,Member
TLX-404478,15/01/26,16:19,Tlaxcoapan,Galletas,Snacks,1,25.71,25.71,4.11,29.82,Efectivo,Female,Member
TLX-404478,15/01/26,16:19,Tlaxcoapan,Cerveza,Bebidas,1,28.04,28.04,4.49,32.53,Efectivo,Female,Member
TLX-404479,21/03/26,14:46,Tlaxcoapan,Arroz,Abarrotes,1,28.48,28.48,4.56,33.04,Tarjeta débito,Male,Normal
TLX-404479,21/03/26,14:46,Tlaxcoapan,Frijol,Abarrotes,2,35.95,71.9,11.5,83.4,Tarjeta débito,Male,Normal
TLX-404479,21/03/26,14:46,Tlaxcoapan,Yogurt,Lácteos,4,17.26,69.04,11.05,80.09,Tarjeta débito,Male,Normal
TLX-404479,21/03/26,14:46,Tlaxcoapan,Leche,Lácteos,4,24.25,97,15.52,112.52,Tarjeta débito,Male,Normal
TLX-404480,16/01/26,15:09,Tlaxcoapan,Galletas,Snacks,2,28.91,57.82,9.25,67.07,Efectivo,Male,Normal
TLX-404480,16/01/26,15:09,Tlaxcoapan,Detergente,Limpieza,4,81.06,324.24,51.88,376.12,Efectivo,Male,Normal
TLX-404480,16/01/26,15:09,Tlaxcoapan,Arroz,Abarrotes,3,30.21,90.63,14.5,105.13,Efectivo,Male,Normal
TLX-404480,16/01/26,15:09,Tlaxcoapan,Cerveza,Bebidas,3,30.81,92.43,14.79,107.22,Efectivo,Male,Normal
TLX-404481,23/02/26,12:54,Tlaxcoapan,Queso,Lácteos,2,53.04,106.08,16.97,123.05,Tarjeta crédito,Male,Normal
TLX-404481,23/02/26,12:54,Tlaxcoapan,Tortillas,Abarrotes,1,18.72,18.72,3,21.72,Tarjeta crédito,Male,Normal
TLX-404481,23/02/26,12:54,Tlaxcoapan,Detergente,Limpieza,1,85.52,85.52,13.68,99.2,Tarjeta crédito,Male,Normal
TLX-404481,23/02/26,12:54,Tlaxcoapan,Cerveza,Bebidas,4,27.42,109.68,17.55,127.23,Tarjeta crédito,Male,Normal
TLX-404481,23/02/26,12:54,Tlaxcoapan,Cerveza,Bebidas,3,26.74,80.22,12.84,93.06,Tarjeta crédito,Male,Normal
TLX-404482,23/02/26,13:36,Tlaxcoapan,Agua embotellada,Bebidas,1,14.17,14.17,2.27,16.44,Tarjeta crédito,Male,Member
TLX-404482,23/02/26,13:36,Tlaxcoapan,Refresco,Bebidas,1,20.33,20.33,3.25,23.58,Tarjeta crédito,Male,Member
TLX-404482,23/02/26,13:36,Tlaxcoapan,Arroz,Abarrotes,2,33.8,67.6,10.82,78.42,Tarjeta crédito,Male,Member
TLX-404483,21/03/26,14:56,Tlaxcoapan,Leche,Lácteos,1,23.68,23.68,3.79,27.47,Efectivo,Female,Member
TLX-404483,21/03/26,14:56,Tlaxcoapan,Tortillas,Abarrotes,4,17.81,71.24,11.4,82.64,Efectivo,Female,Member
TLX-404483,21/03/26,14:56,Tlaxcoapan,Galletas,Snacks,2,30.67,61.34,9.81,71.15,Efectivo,Female,Member
TLX-404484,17/03/26,18:02,Tlaxcoapan,Tortillas,Abarrotes,4,18.43,73.72,11.8,85.52,Tarjeta crédito,Male,Normal
TLX-404484,17/03/26,18:02,Tlaxcoapan,Sabritas,Snacks,1,21.67,21.67,3.47,25.14,Tarjeta crédito,Male,Normal
TLX-404484,17/03/26,18:02,Tlaxcoapan,Yogurt,Lácteos,3,16.45,49.35,7.9,57.25,Tarjeta crédito,Male,Normal
TLX-404484,17/03/26,18:02,Tlaxcoapan,Agua embotellada,Bebidas,3,14.22,42.66,6.83,49.49,Tarjeta crédito,Male,Normal
TLX-404485,29/01/26,15:42,Tlaxcoapan,Galletas,Snacks,3,27.13,81.39,13.02,94.41,Tarjeta débito,Female,Member
TLX-404485,29/01/26,15:42,Tlaxcoapan,Yogurt,Lácteos,4,17.49,69.96,11.19,81.15,Tarjeta débito,Female,Member
TLX-404485,29/01/26,15:42,Tlaxcoapan,Leche,Lácteos,3,24.45,73.35,11.74,85.09,Tarjeta débito,Female,Member
TLX-404485,29/01/26,15:42,Tlaxcoapan,Frijol,Abarrotes,1,34.08,34.08,5.45,39.53,Tarjeta débito,Female,Member
TLX-404486,19/01/26,19:08,Tlaxcoapan,Jugo,Bebidas,3,17.92,53.76,8.6,62.36,Efectivo,Female,Normal
TLX-404486,19/01/26,19:08,Tlaxcoapan,Sabritas,Snacks,2,22.2,44.4,7.1,51.5,Efectivo,Female,Normal
TLX-404486,19/01/26,19:08,Tlaxcoapan,Jugo,Bebidas,3,20.2,60.6,9.7,70.3,Efectivo,Female,Normal
TLX-404486,19/01/26,19:08,Tlaxcoapan,Detergente,Limpieza,2,87,174,27.84,201.84,Efectivo,Female,Normal
TLX-404486,19/01/26,19:08,Tlaxcoapan,Arroz,Abarrotes,3,28.94,86.82,13.89,100.71,Efectivo,Female,Normal
TLX-404487,19/03/26,15:52,Tlaxcoapan,Papel higiénico,Limpieza,1,62.92,62.92,10.07,72.99,Efectivo,Female,Member
TLX-404487,19/03/26,15:52,Tlaxcoapan,Papel higiénico,Limpieza,1,65.82,65.82,10.53,76.35,Efectivo,Female,Member
TLX-404487,19/03/26,15:52,Tlaxcoapan,Leche,Lácteos,2,20.93,41.86,6.7,48.56,Efectivo,Female,Member
TLX-404487,19/03/26,15:52,Tlaxcoapan,Refresco,Bebidas,2,21.53,43.06,6.89,49.95,Efectivo,Female,Member
TLX-404487,19/03/26,15:52,Tlaxcoapan,Yogurt,Lácteos,2,17.43,34.86,5.58,40.44,Efectivo,Female,Member
TLX-404488,28/01/26,10:11,Tlaxcoapan,Leche,Lácteos,1,21.65,21.65,3.46,25.11,Efectivo,Male,Normal
TLX-404488,28/01/26,10:11,Tlaxcoapan,Yogurt,Lácteos,1,18.47,18.47,2.96,21.43,Efectivo,Male,Normal
TLX-404488,28/01/26,10:11,Tlaxcoapan,Cerveza,Bebidas,3,27.69,83.07,13.29,96.36,Efectivo,Male,Normal
TLX-404488,28/01/26,10:11,Tlaxcoapan,Queso,Lácteos,4,62.18,248.72,39.8,288.52,Efectivo,Male,Normal
TLX-404489,13/01/26,9:21,Tlaxcoapan,Refresco,Bebidas,4,19.19,76.76,12.28,89.04,Efectivo,Male,Member
TLX-404489,13/01/26,9:21,Tlaxcoapan,Jugo,Bebidas,2,19.78,39.56,6.33,45.89,Efectivo,Male,Member
TLX-404489,13/01/26,9:21,Tlaxcoapan,Arroz,Abarrotes,4,30.49,121.96,19.51,141.47,Efectivo,Male,Member
TLX-404490,28/03/26,15:05,Tlaxcoapan,Sabritas,Snacks,4,22.51,90.04,14.41,104.45,Tarjeta débito,Male,Member
TLX-404490,28/03/26,15:05,Tlaxcoapan,Frijol,Abarrotes,2,29.93,59.86,9.58,69.44,Tarjeta débito,Male,Member
TLX-404490,28/03/26,15:05,Tlaxcoapan,Frijol,Abarrotes,4,32.17,128.68,20.59,149.27,Tarjeta débito,Male,Member
TLX-404490,28/03/26,15:05,Tlaxcoapan,Leche,Lácteos,4,23.4,93.6,14.98,108.58,Tarjeta débito,Male,Member
TLX-404491,11/03/26,9:01,Tlaxcoapan,Queso,Lácteos,3,58.37,175.11,28.02,203.13,Efectivo,Male,Normal
TLX-404491,11/03/26,9:01,Tlaxcoapan,Leche,Lácteos,1,21.54,21.54,3.45,24.99,Efectivo,Male,Normal
TLX-404491,11/03/26,9:01,Tlaxcoapan,Tortillas,Abarrotes,3,17.43,52.29,8.37,60.66,Efectivo,Male,Normal
TLX-404491,11/03/26,9:01,Tlaxcoapan,Frijol,Abarrotes,1,32.56,32.56,5.21,37.77,Efectivo,Male,Normal
TLX-404492,11/01/26,9:18,Tlaxcoapan,Leche,Lácteos,4,22.9,91.6,14.66,106.26,Efectivo,Female,Normal
TLX-404492,11/01/26,9:18,Tlaxcoapan,Galletas,Snacks,1,26.07,26.07,4.17,30.24,Efectivo,Female,Normal
TLX-404492,11/01/26,9:18,Tlaxcoapan,Refresco,Bebidas,2,21.6,43.2,6.91,50.11,Efectivo,Female,Normal
TLX-404492,11/01/26,9:18,Tlaxcoapan,Agua embotellada,Bebidas,3,12.28,36.84,5.89,42.73,Efectivo,Female,Normal
TLX-404492,11/01/26,9:18,Tlaxcoapan,Sabritas,Snacks,3,21.46,64.38,10.3,74.68,Efectivo,Female,Normal
TLX-404493,20/03/26,11:14,Tlaxcoapan,Sabritas,Snacks,4,24.27,97.08,15.53,112.61,Tarjeta crédito,Female,Member
TLX-404493,20/03/26,11:14,Tlaxcoapan,Refresco,Bebidas,1,21.37,21.37,3.42,24.79,Tarjeta crédito,Female,Member
TLX-404493,20/03/26,11:14,Tlaxcoapan,Leche,Lácteos,2,23.95,47.9,7.66,55.56,Tarjeta crédito,Female,Member
TLX-404494,16/02/26,9:16,Tlaxcoapan,Galletas,Snacks,2,26.09,52.18,8.35,60.53,Efectivo,Male,Member
TLX-404494,16/02/26,9:16,Tlaxcoapan,Queso,Lácteos,4,53.05,212.2,33.95,246.15,Efectivo,Male,Member
TLX-404494,16/02/26,9:16,Tlaxcoapan,Detergente,Limpieza,4,89.04,356.16,56.99,413.15,Efectivo,Male,Member
TLX-404494,16/02/26,9:16,Tlaxcoapan,Arroz,Abarrotes,2,33.19,66.38,10.62,77,Efectivo,Male,Member
TLX-404494,16/02/26,9:16,Tlaxcoapan,Cerveza,Bebidas,2,29.49,58.98,9.44,68.42,Efectivo,Male,Member
TLX-404495,11/03/26,18:00,Tlaxcoapan,Frijol,Abarrotes,2,35.55,71.1,11.38,82.48,Tarjeta crédito,Male,Member
TLX-404495,11/03/26,18:00,Tlaxcoapan,Sabritas,Snacks,3,21.87,65.61,10.5,76.11,Tarjeta crédito,Male,Member
TLX-404495,11/03/26,18:00,Tlaxcoapan,Pan dulce,Panadería,4,16,64,10.24,74.24,Tarjeta crédito,Male,Member
TLX-404495,11/03/26,18:00,Tlaxcoapan,Queso,Lácteos,2,54.08,108.16,17.31,125.47,Tarjeta crédito,Male,Member
TLX-404496,21/01/26,13:33,Tlaxcoapan,Detergente,Limpieza,2,77.87,155.74,24.92,180.66,Efectivo,Male,Member
TLX-404496,21/01/26,13:33,Tlaxcoapan,Tortillas,Abarrotes,3,18.87,56.61,9.06,65.67,Efectivo,Male,Member
TLX-404496,21/01/26,13:33,Tlaxcoapan,Papel higiénico,Limpieza,1,72.64,72.64,11.62,84.26,Efectivo,Male,Member
TLX-404496,21/01/26,13:33,Tlaxcoapan,Sabritas,Snacks,4,22.66,90.64,14.5,105.14,Efectivo,Male,Member
TLX-404497,09/01/26,18:32,Tlaxcoapan,Sabritas,Snacks,1,24.28,24.28,3.88,28.16,Efectivo,Male,Normal
TLX-404497,09/01/26,18:32,Tlaxcoapan,Pan dulce,Panadería,1,16.14,16.14,2.58,18.72,Efectivo,Male,Normal
TLX-404497,09/01/26,18:32,Tlaxcoapan,Detergente,Limpieza,2,83.96,167.92,26.87,194.79,Efectivo,Male,Normal
TLX-404497,09/01/26,18:32,Tlaxcoapan,Arroz,Abarrotes,3,32.06,96.18,15.39,111.57,Efectivo,Male,Normal
TLX-404498,26/02/26,17:57,Tlaxcoapan,Jugo,Bebidas,4,20.1,80.4,12.86,93.26,Tarjeta débito,Male,Normal
TLX-404498,26/02/26,17:57,Tlaxcoapan,Galletas,Snacks,2,25.94,51.88,8.3,60.18,Tarjeta débito,Male,Normal
TLX-404498,26/02/26,17:57,Tlaxcoapan,Yogurt,Lácteos,4,17.49,69.96,11.19,81.15,Tarjeta débito,Male,Normal
TLX-404498,26/02/26,17:57,Tlaxcoapan,Galletas,Snacks,4,27.04,108.16,17.31,125.47,Tarjeta débito,Male,Normal
TLX-404499,31/03/26,19:11,Tlaxcoapan,Leche,Lácteos,1,20.77,20.77,3.32,24.09,Efectivo,Female,Member
TLX-404499,31/03/26,19:11,Tlaxcoapan,Pan dulce,Panadería,2,14.95,29.9,4.78,34.68,Efectivo,Female,Member
TLX-404499,31/03/26,19:11,Tlaxcoapan,Galletas,Snacks,2,27.39,54.78,8.76,63.54,Efectivo,Female,Member
TLX-404500,13/01/26,13:38,Tlaxcoapan,Galletas,Snacks,1,28.18,28.18,4.51,32.69,Tarjeta débito,Male,Normal
TLX-404500,13/01/26,13:38,Tlaxcoapan,Arroz,Abarrotes,1,28.73,28.73,4.6,33.33,Tarjeta débito,Male,Normal
TLX-404500,13/01/26,13:38,Tlaxcoapan,Pan dulce,Panadería,1,15.61,15.61,2.5,18.11,Tarjeta débito,Male,Normal
TLX-404500,13/01/26,13:38,Tlaxcoapan,Pan dulce,Panadería,1,15.6,15.6,2.5,18.1,Tarjeta débito,Male,Normal
TLX-404500,13/01/26,13:38,Tlaxcoapan,Agua embotellada,Bebidas,1,13.23,13.23,2.12,15.35,Tarjeta débito,Male,Normal
TLX-404501,04/02/26,10:40,Tlaxcoapan,Arroz,Abarrotes,4,33.29,133.16,21.31,154.47,Efectivo,Male,Normal
TLX-404501,04/02/26,10:40,Tlaxcoapan,Pan dulce,Panadería,4,16.55,66.2,10.59,76.79,Efectivo,Male,Normal
TLX-404501,04/02/26,10:40,Tlaxcoapan,Agua embotellada,Bebidas,2,12.03,24.06,3.85,27.91,Efectivo,Male,Normal
TLX-404501,04/02/26,10:40,Tlaxcoapan,Agua embotellada,Bebidas,3,12.85,38.55,6.17,44.72,Efectivo,Male,Normal
TLX-404502,02/03/26,9:05,Tlaxcoapan,Cerveza,Bebidas,4,26.97,107.88,17.26,125.14,Tarjeta débito,Male,Member
TLX-404502,02/03/26,9:05,Tlaxcoapan,Refresco,Bebidas,3,19.4,58.2,9.31,67.51,Tarjeta débito,Male,Member
TLX-404502,02/03/26,9:05,Tlaxcoapan,Arroz,Abarrotes,4,33.66,134.64,21.54,156.18,Tarjeta débito,Male,Member
TLX-404502,02/03/26,9:05,Tlaxcoapan,Pan dulce,Panadería,4,17.17,68.68,10.99,79.67,Tarjeta débito,Male,Member
TLX-404502,02/03/26,9:05,Tlaxcoapan,Frijol,Abarrotes,1,33.4,33.4,5.34,38.74,Tarjeta débito,Male,Member
TLX-404503,21/03/26,9:49,Tlaxcoapan,Pan dulce,Panadería,1,14.43,14.43,2.31,16.74,Efectivo,Male,Normal
TLX-404503,21/03/26,9:49,Tlaxcoapan,Pan dulce,Panadería,1,15.7,15.7,2.51,18.21,Efectivo,Male,Normal
TLX-404503,21/03/26,9:49,Tlaxcoapan,Queso,Lácteos,2,58.85,117.7,18.83,136.53,Efectivo,Male,Normal
TLX-404503,21/03/26,9:49,Tlaxcoapan,Sabritas,Snacks,1,21.32,21.32,3.41,24.73,Efectivo,Male,Normal
TLX-404504,18/03/26,18:13,Tlaxcoapan,Cerveza,Bebidas,1,27.06,27.06,4.33,31.39,Efectivo,Female,Normal
TLX-404504,18/03/26,18:13,Tlaxcoapan,Detergente,Limpieza,2,86.46,172.92,27.67,200.59,Efectivo,Female,Normal
TLX-404504,18/03/26,18:13,Tlaxcoapan,Refresco,Bebidas,3,20.85,62.55,10.01,72.56,Efectivo,Female,Normal
TLX-404504,18/03/26,18:13,Tlaxcoapan,Pan dulce,Panadería,1,16.73,16.73,2.68,19.41,Efectivo,Female,Normal
TLX-404505,24/01/26,18:10,Tlaxcoapan,Tortillas,Abarrotes,1,17.14,17.14,2.74,19.88,Tarjeta débito,Male,Normal
TLX-404505,24/01/26,18:10,Tlaxcoapan,Sabritas,Snacks,1,21.12,21.12,3.38,24.5,Tarjeta débito,Male,Normal
TLX-404505,24/01/26,18:10,Tlaxcoapan,Galletas,Snacks,2,28.91,57.82,9.25,67.07,Tarjeta débito,Male,Normal
TLX-404505,24/01/26,18:10,Tlaxcoapan,Tortillas,Abarrotes,4,17.82,71.28,11.4,82.68,Tarjeta débito,Male,Normal
TLX-404506,11/02/26,18:17,Tlaxcoapan,Detergente,Limpieza,2,85.83,171.66,27.47,199.13,Tarjeta débito,Male,Member
TLX-404506,11/02/26,18:17,Tlaxcoapan,Refresco,Bebidas,4,20.54,82.16,13.15,95.31,Tarjeta débito,Male,Member
TLX-404506,11/02/26,18:17,Tlaxcoapan,Galletas,Snacks,3,26.79,80.37,12.86,93.23,Tarjeta débito,Male,Member
TLX-404507,20/01/26,13:29,Tlaxcoapan,Pan dulce,Panadería,4,14.5,58,9.28,67.28,Tarjeta débito,Male,Member
TLX-404507,20/01/26,13:29,Tlaxcoapan,Cerveza,Bebidas,3,30.55,91.65,14.66,106.31,Tarjeta débito,Male,Member
TLX-404507,20/01/26,13:29,Tlaxcoapan,Sabritas,Snacks,4,22.28,89.12,14.26,103.38,Tarjeta débito,Male,Member
TLX-404507,20/01/26,13:29,Tlaxcoapan,Leche,Lácteos,2,20.7,41.4,6.62,48.02,Tarjeta débito,Male,Member
TLX-404507,20/01/26,13:29,Tlaxcoapan,Sabritas,Snacks,1,24.39,24.39,3.9,28.29,Tarjeta débito,Male,Member
TLX-404508,06/02/26,9:38,Tlaxcoapan,Detergente,Limpieza,1,75.2,75.2,12.03,87.23,Efectivo,Male,Member
